,name,brand,reviews.rating,reviews.text,reviews.title,sentiment
15379,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Love it. Would definitely recommend to a friend. Just the right size to hold in one hand and ""turn"" pages with the other.",Great device for reading and playing games.,Neutral
15380,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Out of the box this was easy to set up and even easier to use,Love it,Positive
15381,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,bigger screen than my iphone allots for easier viewing. So easy to use. I wouldn't go anywhere without my kindle!,love my kindle,Positive
15382,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Grandson was so happy & pleased with the Fire tablet. He was able to download & start playing within minutes of purchase. Would buy another if the need existed.,Easy to access and set up. Love its simplicity.,Positive
15383,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I bought this for trips as it is smaller than my iPad. It was fine to read books and check my email. The internet was slow and aggravating. I am happy with my purchase.,Pretty good but slow internet,Positive
15384,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Great easy fluid tablet for begginers. Would highly reccommend. Excellent for all the readers out there too !,Great beginner tablet,Positive
15385,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"My baby boy has one, I knew my girl would love it as well. Fun games and the AppStore has access to new games and books.",Best tablet for our needs,Positive
15386,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Love it. So easy to use. I previously had a Nook Color, but since the newest Nook was having problems getting library books at the time I decided to go with Kindle. Worried I would lose the Nook books I had purchased over the years. Nope not a problem. Just had to download a couple of apps. m.getjar.com to download 3rd party apps. Once that is downloaded, open m.getjar and find Nook there. Easy peasy.",Love it - and yes you can use with Nook books too!,Positive
15387,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,"Not as good as before the old kindle, just seams to work better",Not as good as before,Positive
15388,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"This is my second Kindle Fire and I have been extremely pleased with them both. This second one is much more versatile, and I love it!",Excellent small tablet and outstanding e-reader!,Positive
15389,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Bought this as a gift for my 2yr old. He loves it. Couldn't tear him away from it even when the batteries die. Wanted to get him his own data plan for when we travel longer distances so I attempted to add him to my phone plan. The only problem is the device doesn't have the option to add a sim-card, so my attempt was futile. Its really draining on my phones battery life and data to keep tethering. Soon will be looking in to another tablet/iPad option that allows for the usage of a sim-card some way or another when WiFi isn't available.",My son is entertained,Positive
15390,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Perfect for my granddaughter birthday. She loves to read. So many books,Perfect for my 10 year old granddaughter birthday,Positive
15391,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Will definitely keep buying Kindle fire from Best buy,Kids love it,Positive
15392,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I'm very satisfied with my purchase, I made a wise purchase",Great tablet for a 10 yr old,Positive
15393,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Using the Kindle to read books and stream videos is very easy and enjoyable.,Great Kindle,Positive
15394,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Great price works great I have no complaints about the product I would recommend to any one that loves kindle,Great kindle,Positive
15395,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,1.0,"I don't recommend buying this. After 1 month of buying this, it won't charge or turn on.",Worst Fire Tablet of all,Neutral
15396,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Great customer service at Best Buy I was able to navigate through the product before actually purchasing it I will def be back and highly recommend it,Great Kindle,Positive
15397,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,My kids love using it. They use it everyday with YouTube videos,Kids friendly,Neutral
15398,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,1.0,"Too proprietary, the apps my daughter liked I could not install on it for her so basically it was worthless for me and I returned it.",Kindle is overrated,Neutral
15399,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,1.0,Very cheap and was not impressed at all never again,Not good,Neutral
15400,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"This tablet really is worth every penny I paid plus a lot more. My daughter loves it, it allows her to do everything she wants plus provides the durability needed. We haven't purchased a case yet but have not been pressed to either the back layer has a good grip, so she holds it securely with no slipping. She can access her school work, load videos to musically and video chat with friends.",Best Tablet for tweens,Positive
15401,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,It is perfect as a secondary tablet for my son to take on the road.,Perfect,Positive
15402,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"works great, easy to use. play videos and game good",good product,Positive
15403,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I got the first version for my sister and she hasn't been able to put it down on over a year. Then I got her this one and forget about it. Great new features, she loves loves loves it!",Soooo cool!,Positive
15404,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Bought this for all four of my children and they loved it.,Excellent for children,Positive
15405,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Am happy with my purchase and the item is being used by my brother's son and he is also happy as on dat,good,Positive
15406,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,It's a very good tablet for your child everyday use,Great for your child,Positive
15407,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This is a newer version of the Fire I had previously and I love it. I like the camera. This version is lighter than the other. It is taking me a while to learn the differences but most of them are improvements.,Love the versatility of this Fire,Neutral
15408,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,good tablet for the price its quick and easy to use,great tablet for the price,Positive
15409,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"For the money I highly recommended it. It is great when linked to Netflix, Disney Movies, etc",Good for the money,Positive
15410,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,This is a good tablet for my son to use to play his games.,Good tablet,Positive
15411,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this for my niece and she loves it. Works great.,"Great for kids, great price",Positive
15412,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I brought to my 2 nices and so far they are enjoy it ....,Easy to used it ..,Positive
15413,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I like this tablet very much except that they have a game or app one has to clear before one gets to the main screen. Other than that the battery lasts a long time and its compact and easy to use.,Fire Tablet,Neutral
15414,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"A friend loves hers & told me I would love it, I do",Nice easy to use,Positive
15415,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Nice tablet for a kid or teenager no allot of memory.,Nice 7in tablet,Positive
15416,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought Geek Squad for 2 years. Well after 13 months my device became broken. So the warranty came in handy. Thank you knowing things happend in life.,More space needed. Had 8 GB.,Neutral
15417,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Bought 2 for each of my children ( 10 & 15) and they love them. I was a little worried about them adapting to a new operating system, no problems there. The sound and playback images are just fine. They take them everywhere, not like leaving their other tablets at home, I'm thinking about buying me one. Very kid durable",surprising,Neutral
15418,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,My daughter like the tablet and she use the tabet everday,Great tablet,Neutral
15419,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This tablet is light weight and thin which makes it ideal to hold on my hands. I love it!,Easy to hold. Fast loading. Beautiful design. I lo,Positive
15420,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,Decent somewhat slow. Netflix freezes up at times.,Ok for the price.,Neutral
15421,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Awesome tablet. Purchased for kids. They love it..,Great product,Positive
15422,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,For 7 year old. Now has two in different colors - can tell what is on which one by color.,Second one purchased,Neutral
15423,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My daughter loves her new tablet. Plenty of games and videos to watch,Great tablet for kids,Neutral
15424,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Bought this for my grandson along with a case for his birthday. He loves it and all the apps available for a kid his age.,Good Product,Positive
15425,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"I decided to buy a kindle fire because of the price. It's way cheaper than most models and more reliable. I honestly didn't think I would be able to do much.with it, but can do a lot. I have Netflix on it and have binge watched a lot because of it. I am quite happy with my purchase.",Really good tablet,Positive
15426,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this for my daughter for Christmas. I could set her as a user and make it safe for her age. I downloaded books and apps with ease. I'm glad that she is loving her Fire.,Amazon Fire,Positive
15427,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I bought this to read books on. Excellent for that. Difficult to navigate otherwise,Good for the price,Positive
15428,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Very useful and reasonable priced merchandise also good for giving as a gift to a family member or friend.,Good product,Positive
15429,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My wife's old kindle stopped holding a charge. So to surprise her I stopped by my local best buy and picked up this kindle. This kindle is great. Its has a display that rivals my samsung tablet pro and has a long battery life. My wife uses it every day. This is great for any book worm or if your looking for a tablet on a budget.,Best gift for the wife ever.,Positive
15430,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Bought for a friend with basic needs. Money was not a concern at all!,Fantastic tablet for simplicity,Neutral
15431,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,This tablet is a good kids tablet and or for prime users. Not a laptop replacement or for non amazon users,Good tablet for amazon users,Positive
15432,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I wanted to buy my mom a simple tablet that she could easily work. Great for beginners.,Tablet,Positive
15433,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"This tablet has a lot of features, it really makes it worth the money if you have an Amazon Prime account.",Good Tablet With Lots of Features,Positive
15434,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,"My 7-year old daughter saved up to by this. Her brother bought the 8GB about a year earlier, so new she needed more space. The OS is a bit clunky, and less intuitive then on higher priced tablets, but tough to beat the price. Speed isn't great for web or certain gaming apps, but fine for books. Parental controls are helpful, but take time to figure out and require more steps than seem necessary to change. Overall, OK first tablet for kids, considering the price. For adults, fine for e-books and VERY basic apps. Otherwise, best to pay up for better quality and OS efficiency.",OK For Entry Level Tablet,Positive
